"product_id","quantity_ordered","order_date","order_status","payment_type","buyer_id","address_type"
"P1812000487339",1,2022-09-04 04:36:28.152833,"Delivered","Card","B1312000513118","Home"
"P1812000204497",1,2022-09-04 04:36:28.152833,"Delivered","Card","B1312000513118","Home"
"P1812000321476",1,2022-09-04 04:47:13.669871,"Cancelled","Cash","B1312000776306","Home"
"P1812000461360",1,2022-09-04 04:47:13.669871,"Cancelled","Cash","B1312000776306","Home"
"P1812000358704",1,2022-09-04 04:47:13.669871,"Cancelled","Cash","B1312000776306","Home"
"P1812000059376",1,2022-09-04 05:02:22.470755,"Delivered","Cash","B1312000291656","Home"
"P1812000163138",1,2022-09-04 05:02:22.470755,"Delivered","Cash","B1312000291656","Home"
"P1812000135765",1,2022-09-04 05:02:22.470755,"Delivered","Cash","B1312000291656","Home"
"P1812000306567",1,2022-09-04 05:02:22.470755,"Delivered","Cash","B1312000291656","Home"
"P1812000461360",1,2022-09-04 06:18:09.405316,"Cancelled","Card","B1312000274520","Home"
"P1812000484135",1,2022-09-04 06:18:29.980964,"Delivered","Card","B1312000596862","Home"
"P1812000183653",1,2022-09-04 06:18:29.980964,"Delivered","Card","B1312000596862","Home"
"P1812000475795",1,2022-09-04 06:18:29.980964,"Delivered","Card","B1312000596862","Home"
"P1812000221153",1,2022-09-04 06:41:08.716624,"Delivered","Card","B1312000091390","Work"
"P1812000016867",1,2022-09-04 06:41:08.716624,"Delivered","Card","B1312000091390","Work"
"P1812000436414",1,2022-09-04 07:48:48.357891,"Delivered","Cash","B1312000028310","Home"
"P1812000382707",1,2022-09-04 07:48:48.357891,"Delivered","Cash","B1312000028310","Home"
"P1812000041122",1,2022-09-04 07:48:48.357891,"Delivered","Cash","B1312000028310","Home"
"P1812000446400",1,2022-09-04 07:48:48.357891,"Delivered","Cash","B1312000028310","Home"
"P1812000397546",1,2022-09-04 07:48:48.357891,"Delivered","Cash","B1312000028310","Home"
"P1812000291656",1,2022-09-04 08:08:56.146673,"Cancelled","Cash","B1312000653592","Home"
"P1812000453567",1,2022-09-04 08:08:56.146673,"Cancelled","Cash","B1312000653592","Home"
"P1812000168705",1,2022-09-04 08:08:56.146673,"Cancelled","Cash","B1312000653592","Home"
"P1812000402986",1,2022-09-04 12:32:32.983513,"Cancelled","Card","B1312000345416","Work"
"P1812000308448",1,2022-09-04 12:32:32.983513,"Cancelled","Card","B1312000345416","Work"
"P1812000104166",1,2022-09-04 12:32:32.983513,"Cancelled","Card","B1312000345416","Work"
"P1812000352325",1,2022-09-04 12:32:32.983513,"Cancelled","Card","B1312000345416","Work"
"P1812000270321",1,2022-09-04 13:22:21.5738,"Delivered","Card","B1312000291656","Work"
"P1812000316565",1,2022-09-04 13:22:21.5738,"Delivered","Card","B1312000291656","Work"
"P1812000246556",1,2022-09-04 13:22:21.5738,"Delivered","Card","B1312000291656","Work"
"P1812000274520",1,2022-09-04 13:22:21.5738,"Delivered","Card","B1312000291656","Work"
"P1812000106989",1,2022-09-04 13:22:21.5738,"Delivered","Card","B1312000291656","Work"
"P1812000314240",1,2022-09-04 14:36:50.842397,"Cancelled","Card","B1312000351391","Work"
"P1812000063189",1,2022-09-04 14:36:50.842397,"Cancelled","Card","B1312000351391","Work"
"P1812000051687",1,2022-09-04 14:36:50.842397,"Cancelled","Card","B1312000351391","Work"
"P1812000045323",1,2022-09-04 15:48:00.870755,"Delivered","Cash","B1312000655895","Work"
"P1812000170883",1,2022-09-04 15:57:31.793689,"Delivered","Cash","B1312000504123","Home"
"P1812000366182",1,2022-09-04 15:57:31.793689,"Delivered","Cash","B1312000504123","Home"
"P1812000390503",1,2022-09-04 15:57:31.793689,"Delivered","Cash","B1312000504123","Home"
"P1812000226864",1,2022-09-04 16:08:07.966481,"Delivered","Cash","B1312000193718","Work"
"P1812000422276",1,2022-09-04 16:08:07.966481,"Delivered","Cash","B1312000193718","Work"
"P1812000135765",1,2022-09-04 16:08:07.966481,"Delivered","Cash","B1312000193718","Work"
"P1812000104166",1,2022-09-04 16:08:07.966481,"Delivered","Cash","B1312000193718","Work"
"P1812000093979",1,2022-09-04 16:53:51.838341,"Cancelled","Card","B1312000462640","Work"
"P1812000082112",1,2022-09-04 16:53:51.838341,"Cancelled","Card","B1312000462640","Work"
"P1812000254228",1,2022-09-04 16:53:51.838341,"Cancelled","Card","B1312000462640","Work"
"P1812000465173",1,2022-09-04 17:12:41.232296,"Delivered","Card","B1312000771818","Home"
"P1812000391841",1,2022-09-04 17:12:41.232296,"Delivered","Card","B1312000771818","Home"
"P1812000142104",1,2022-09-04 17:12:41.232296,"Delivered","Card","B1312000771818","Home"
"P1812000343210",1,2022-09-04 17:12:41.232296,"Delivered","Card","B1312000771818","Home"
"P1812000485154",1,2022-09-04 17:12:41.232296,"Delivered","Card","B1312000771818","Home"
"P1812000155236",1,2022-09-04 17:12:41.232296,"Delivered","Card","B1312000771818","Home"
"P1812000034943",1,2022-09-04 17:22:49.603246,"Delivered","Cash","B1312000105762","Work"
"P1812000155236",1,2022-09-04 17:22:49.603246,"Delivered","Cash","B1312000105762","Work"
"P1812000350684",1,2022-09-04 17:22:49.603246,"Delivered","Cash","B1312000105762","Work"
"P1812000131212",1,2022-09-04 17:30:12.379642,"Delivered","Card","B1312000676796","Work"
"P1812000368965",1,2022-09-04 17:30:12.379642,"Delivered","Card","B1312000676796","Work"
"P1812000438593",1,2022-09-04 17:30:12.379642,"Delivered","Card","B1312000676796","Work"
"P1812000335574",1,2022-09-04 17:30:12.379642,"Delivered","Card","B1312000676796","Work"
"P1812000285216",1,2022-09-04 17:30:12.379642,"Delivered","Card","B1312000676796","Work"
"P1812000144883",1,2022-09-04 21:49:54.936662,"Delivered","Cash","B1312000337864","Home"
"P1812000484135",1,2022-09-04 21:49:54.936662,"Delivered","Cash","B1312000337864","Home"
"P1812000061140",1,2022-09-04 23:53:13.22697,"Cancelled","Cash","B1312000384457","Home"
"P1812000168705",1,2022-09-05 00:14:53.471718,"Delivered","Card","B1312000637798","Work"
"P1812000368965",1,2022-09-05 00:14:53.471718,"Delivered","Card","B1312000637798","Work"
"P1812000054821",1,2022-09-05 00:14:53.471718,"Delivered","Card","B1312000637798","Work"
"P1812000462640",1,2022-09-05 00:21:41.483104,"Delivered","Cash","B1312000153138","Work"
"P1812000389496",1,2022-09-05 00:21:41.483104,"Delivered","Cash","B1312000153138","Work"
"P1812000052674",1,2022-09-05 00:21:41.483104,"Delivered","Cash","B1312000153138","Work"
"P1812000348386",1,2022-09-05 01:03:57.635431,"Delivered","Cash","B1312000007217","Work"
"P1812000174119",1,2022-09-05 01:04:42.909858,"Delivered","Card","B1312000654829","Work"
"P1812000284488",1,2022-09-05 01:04:42.909858,"Delivered","Card","B1312000654829","Work"
"P1812000393961",1,2022-09-05 01:04:42.909858,"Delivered","Card","B1312000654829","Work"
"P1812000349833",1,2022-09-05 01:04:42.909858,"Delivered","Card","B1312000654829","Work"
"P1812000320687",1,2022-09-05 01:04:42.909858,"Delivered","Card","B1312000654829","Work"
"P1812000170883",2,2022-09-05 01:23:31.191387,"Delivered","Card","B1312000636573","Work"
"P1812000151863",1,2022-09-05 01:23:31.191387,"Delivered","Card","B1312000636573","Work"
"P1812000033472",1,2022-09-05 01:23:31.191387,"Delivered","Card","B1312000636573","Work"
"P1812000065322",3,2022-09-05 01:23:31.191387,"Delivered","Card","B1312000636573","Work"
"P1812000028310",1,2022-09-05 01:51:40.747662,"Cancelled","Card","B1312000261125","Home"
"P1812000077308",1,2022-09-05 02:37:20.745152,"Cancelled","Cash","B1312000094385","Work"
"P1812000288154",1,2022-09-05 02:37:20.745152,"Cancelled","Cash","B1312000094385","Work"
"P1812000392247",1,2022-09-05 02:37:20.745152,"Cancelled","Cash","B1312000094385","Work"
"P1812000141525",1,2022-09-05 03:52:30.825597,"Delivered","Card","B1312000458207","Home"
"P1812000403110",1,2022-09-05 03:52:30.825597,"Delivered","Card","B1312000458207","Home"
"P1812000201349",1,2022-09-05 03:52:30.825597,"Delivered","Card","B1312000458207","Home"
"P1812000357959",1,2022-09-05 03:52:30.825597,"Delivered","Card","B1312000458207","Home"
"P1812000044920",1,2022-09-05 04:05:11.333623,"Delivered","Cash","B1312000359736","Work"
"P1812000169599",1,2022-09-05 04:05:11.333623,"Delivered","Cash","B1312000359736","Work"
"P1812000468366",1,2022-09-05 04:05:11.333623,"Delivered","Cash","B1312000359736","Work"
"P1812000260896",1,2022-09-05 04:05:11.333623,"Delivered","Cash","B1312000359736","Work"
"P1812000204497",1,2022-09-05 04:17:32.567764,"Delivered","Cash","B1312000480955","Work"
"P1812000487339",1,2022-09-05 04:17:32.567764,"Delivered","Cash","B1312000480955","Work"
"P1812000017808",1,2022-09-05 04:17:32.567764,"Delivered","Cash","B1312000480955","Work"
"P1812000150337",1,2022-09-05 04:17:32.567764,"Delivered","Cash","B1312000480955","Work"
"P1812000343210",1,2022-09-05 04:21:51.256684,"Delivered","Cash","B1312000036643","Home"
"P1812000468366",1,2022-09-05 04:40:48.742568,"Cancelled","Card","B1312000735791","Home"
"P1812000092523",1,2022-09-05 04:40:48.742568,"Cancelled","Card","B1312000735791","Home"
"P1812000050171",1,2022-09-05 04:40:48.742568,"Cancelled","Card","B1312000735791","Home"
"P1812000314240",1,2022-09-05 04:40:48.742568,"Cancelled","Card","B1312000735791","Home"
"P1812000282429",1,2022-09-05 04:42:03.095474,"Delivered","Card","B1312000124409","Work"
"P1812000138259",1,2022-09-05 04:42:03.095474,"Delivered","Card","B1312000124409","Work"
"P1812000429472",1,2022-09-05 04:42:03.095474,"Delivered","Card","B1312000124409","Work"
"P1812000008398",1,2022-09-05 04:42:03.095474,"Delivered","Card","B1312000124409","Work"
"P1812000355783",1,2022-09-05 04:42:03.095474,"Delivered","Card","B1312000124409","Work"
"P1812000155236",1,2022-09-05 05:46:51.581826,"Cancelled","Card","B1312000082112","Work"
"P1812000363264",1,2022-09-05 05:46:51.581826,"Cancelled","Card","B1312000082112","Work"
"P1812000149942",1,2022-09-05 05:49:15.153548,"Delivered","Cash","B1312000749268","Work"
"P1812000088377",1,2022-09-05 05:49:15.153548,"Delivered","Cash","B1312000749268","Work"
"P1812000425677",1,2022-09-05 05:49:15.153548,"Delivered","Cash","B1312000749268","Work"
"P1812000226864",1,2022-09-05 06:14:28.221241,"Delivered","Card","B1312000374129","Home"
"P1812000453567",1,2022-09-05 06:14:28.221241,"Delivered","Card","B1312000374129","Home"
"P1812000197860",1,2022-09-05 06:14:28.221241,"Delivered","Card","B1312000374129","Home"
"P1812000498487",1,2022-09-05 06:37:52.436558,"Delivered","Cash","B1312000071555","Home"
"P1812000490961",1,2022-09-05 06:37:52.436558,"Delivered","Cash","B1312000071555","Home"
"P1812000377473",1,2022-09-05 06:37:52.436558,"Delivered","Cash","B1312000071555","Home"
"P1812000406485",1,2022-09-05 07:53:12.070321,"Returned","Card","B1312000070846","Work"
"P1812000076851",1,2022-09-05 10:10:13.10503,"Cancelled","Cash","B1312000355783","Home"
"P1812000083168",1,2022-09-05 10:10:13.10503,"Cancelled","Cash","B1312000355783","Home"
"P1812000073953",1,2022-09-05 10:10:13.10503,"Cancelled","Cash","B1312000355783","Home"
"P1812000335574",1,2022-09-05 10:10:13.10503,"Cancelled","Cash","B1312000355783","Home"
"P1812000161795",1,2022-09-05 10:10:13.10503,"Cancelled","Cash","B1312000355783","Home"
"P1812000017808",1,2022-09-05 10:40:46.903331,"Delivered","Cash","B1312000615298","Work"
"P1812000048389",1,2022-09-05 10:40:46.903331,"Delivered","Cash","B1312000615298","Work"
"P1812000007217",1,2022-09-05 10:40:46.903331,"Delivered","Cash","B1312000615298","Work"
"P1812000334647",1,2022-09-05 10:40:46.903331,"Delivered","Cash","B1312000615298","Work"
"P1812000306567",1,2022-09-05 10:40:46.903331,"Delivered","Cash","B1312000615298","Work"
"P1812000161795",1,2022-09-05 13:03:59.429889,"Delivered","Cash","B1312000110747","Work"
"P1812000372193",1,2022-09-05 13:03:59.429889,"Delivered","Cash","B1312000110747","Work"
"P1812000007217",1,2022-09-05 13:03:59.429889,"Delivered","Cash","B1312000110747","Work"
"P1812000402986",1,2022-09-05 13:03:59.429889,"Delivered","Cash","B1312000110747","Work"
"P1812000399843",1,2022-09-05 13:03:59.429889,"Delivered","Cash","B1312000110747","Work"
"P1812000380476",1,2022-09-05 13:58:20.581683,"Cancelled","Card","B1312000385781","Home"
"P1812000292757",1,2022-09-05 13:58:20.581683,"Cancelled","Card","B1312000385781","Home"
"P1812000409240",1,2022-09-05 13:58:20.581683,"Cancelled","Card","B1312000385781","Home"
"P1812000497892",1,2022-09-05 14:07:11.088562,"Cancelled","Cash","B1312000050171","Work"
"P1812000250369",1,2022-09-05 14:07:11.088562,"Cancelled","Cash","B1312000050171","Work"
"P1812000245156",1,2022-09-05 14:07:11.088562,"Cancelled","Cash","B1312000050171","Work"
"P1812000078473",1,2022-09-05 14:38:18.755016,"Cancelled","Cash","B1312000156554","Home"
"P1812000248456",1,2022-09-05 14:38:18.755016,"Cancelled","Cash","B1312000156554","Home"
"P1812000159688",1,2022-09-05 14:38:18.755016,"Cancelled","Cash","B1312000156554","Home"
"P1812000098257",1,2022-09-05 14:38:18.755016,"Cancelled","Cash","B1312000156554","Home"
"P1812000094385",1,2022-09-05 14:38:18.755016,"Cancelled","Cash","B1312000156554","Home"
"P1812000068705",1,2022-09-05 15:03:22.466494,"Delivered","Cash","B1312000082112","Work"
"P1812000363264",1,2022-09-05 15:03:22.466494,"Delivered","Cash","B1312000082112","Work"
"P1812000011113",1,2022-09-05 15:03:22.466494,"Delivered","Cash","B1312000082112","Work"
"P1812000045323",1,2022-09-05 15:07:41.61377,"Delivered","Card","B1312000795448","Home"
"P1812000160182",1,2022-09-05 15:07:41.61377,"Delivered","Card","B1312000795448","Home"
"P1812000095770",1,2022-09-05 15:44:17.27915,"Delivered","Card","B1312000517648","Work"
"P1812000361138",1,2022-09-05 15:44:17.27915,"Delivered","Card","B1312000517648","Work"
"P1812000095770",1,2022-09-05 15:44:17.27915,"Delivered","Card","B1312000517648","Work"
"P1812000400342",1,2022-09-05 15:44:17.27915,"Delivered","Card","B1312000517648","Work"
"P1812000029689",1,2022-09-05 17:39:27.171905,"Returned","Cash","B1312000476451","Work"
"P1812000047316",1,2022-09-05 18:16:25.713845,"Delivered","Card","B1312000273756","Work"
"P1812000236663",1,2022-09-05 18:16:25.713845,"Delivered","Card","B1312000273756","Work"
"P1812000435502",1,2022-09-05 18:16:25.713845,"Delivered","Card","B1312000273756","Work"
"P1812000222637",1,2022-09-05 18:24:43.533092,"Returned","Cash","B1312000030692","Work"
"P1812000375316",1,2022-09-05 18:24:43.533092,"Returned","Cash","B1312000030692","Work"
"P1812000179151",1,2022-09-05 18:24:43.533092,"Returned","Cash","B1312000030692","Work"
"P1812000136713",1,2022-09-05 18:24:43.533092,"Returned","Cash","B1312000030692","Work"
"P1812000452308",1,2022-09-05 18:25:35.69678,"Cancelled","Cash","B1312000531517","Work"
"P1812000356396",1,2022-09-05 18:25:35.69678,"Cancelled","Cash","B1312000531517","Work"
"P1812000399843",1,2022-09-05 18:39:15.314805,"Returned","Card","B1312000059376","Home"
"P1812000006917",1,2022-09-05 18:39:15.314805,"Returned","Card","B1312000059376","Home"
"P1812000033472",1,2022-09-05 18:59:32.849319,"Cancelled","Cash","B1312000606261","Home"
"P1812000053240",1,2022-09-05 18:59:32.849319,"Cancelled","Cash","B1312000606261","Home"
"P1812000092523",1,2022-09-05 18:59:32.849319,"Cancelled","Cash","B1312000606261","Home"
"P1812000312276",1,2022-09-05 19:38:20.443413,"Delivered","Card","B1312000652521","Home"
"P1812000420563",1,2022-09-05 20:18:08.205115,"Cancelled","Card","B1312000610541","Home"
"P1812000365132",1,2022-09-05 20:18:08.205115,"Cancelled","Card","B1312000610541","Home"
"P1812000296810",1,2022-09-05 20:18:08.205115,"Cancelled","Card","B1312000610541","Home"
"P1812000306567",1,2022-09-05 21:47:14.047674,"Delivered","Cash","B1312000124409","Work"
"P1812000069873",1,2022-09-05 21:47:14.047674,"Delivered","Cash","B1312000124409","Work"
"P1812000134250",1,2022-09-05 21:47:14.047674,"Delivered","Cash","B1312000124409","Work"
"P1812000173558",1,2022-09-05 21:47:34.231451,"Returned","Cash","B1312000235636","Work"
"P1812000472303",1,2022-09-05 21:47:34.231451,"Returned","Cash","B1312000235636","Work"
"P1812000269597",1,2022-09-05 23:35:57.018509,"Delivered","Card","B1312000337864","Home"
"P1812000429472",1,2022-09-05 23:35:57.018509,"Delivered","Card","B1312000337864","Home"
"P1812000049680",1,2022-09-05 23:35:57.018509,"Delivered","Card","B1312000337864","Home"
"P1812000278337",1,2022-09-05 23:43:03.406178,"Delivered","Cash","B1312000410130","Work"
"P1812000044920",1,2022-09-05 23:43:03.406178,"Delivered","Cash","B1312000410130","Work"
"P1812000264856",1,2022-09-05 23:43:03.406178,"Delivered","Cash","B1312000410130","Work"
"P1812000075258",1,2022-09-05 23:50:30.428778,"Delivered","Cash","B1312000417519","Home"
"P1812000231153",1,2022-09-05 23:50:30.428778,"Delivered","Cash","B1312000417519","Home"
"P1812000211299",1,2022-09-05 23:50:30.428778,"Delivered","Cash","B1312000417519","Home"
"P1812000162978",1,2022-09-05 23:50:30.428778,"Delivered","Cash","B1312000417519","Home"
"P1812000301920",1,2022-09-05 23:50:30.428778,"Delivered","Cash","B1312000417519","Home"
"P1812000442147",1,2022-09-05 23:50:30.428778,"Delivered","Cash","B1312000417519","Home"
"P1812000385781",1,2022-09-06 00:23:10.33233,"Cancelled","Card","B1312000681779","Home"
"P1812000150337",1,2022-09-06 00:23:10.33233,"Cancelled","Card","B1312000681779","Home"
"P1812000371175",1,2022-09-06 01:31:21.953669,"Delivered","Card","B1312000074138","Work"
"P1812000185183",1,2022-09-06 01:31:21.953669,"Delivered","Card","B1312000074138","Work"
"P1812000100582",1,2022-09-06 01:31:21.953669,"Delivered","Card","B1312000074138","Work"
"P1812000292757",1,2022-09-06 01:31:21.953669,"Delivered","Card","B1312000074138","Work"
"P1812000026748",1,2022-09-06 02:04:03.616737,"Delivered","Card","B1312000256717","Work"
"P1812000219251",1,2022-09-06 02:04:03.616737,"Delivered","Card","B1312000256717","Work"
"P1812000305810",1,2022-09-06 02:04:03.616737,"Delivered","Card","B1312000256717","Work"
"P1812000311357",1,2022-09-06 02:12:49.456311,"Delivered","Cash","B1312000507802","Work"
"P1812000370308",1,2022-09-06 03:24:10.978652,"Delivered","Card","B1312000173558","Work"
"P1812000319802",1,2022-09-06 03:24:10.978652,"Delivered","Card","B1312000173558","Work"
"P1812000394491",1,2022-09-06 03:24:10.978652,"Delivered","Card","B1312000173558","Work"
"P1812000352325",1,2022-09-06 03:31:07.317894,"Delivered","Card","B1312000721849","Home"
"P1812000375316",1,2022-09-06 03:31:07.317894,"Delivered","Card","B1312000721849","Home"
"P1812000494521",1,2022-09-06 03:31:07.317894,"Delivered","Card","B1312000721849","Home"
"P1812000479551",1,2022-09-06 03:31:07.317894,"Delivered","Card","B1312000721849","Home"
"P1812000205627",1,2022-09-06 05:17:05.702215,"Cancelled","Card","B1312000550171","Home"
"P1812000387195",1,2022-09-06 05:17:05.702215,"Cancelled","Card","B1312000550171","Home"
"P1812000210572",4,2022-09-06 05:17:05.702215,"Cancelled","Card","B1312000550171","Home"
"P1812000407502",1,2022-09-06 06:42:48.797533,"Delivered","Cash","B1312000723511","Home"
"P1812000169599",1,2022-09-06 06:42:48.797533,"Delivered","Cash","B1312000723511","Home"
